Temp,Mag_mean,Mag_sd,abs_Mag_mean,abs_Mag_sd,Mag_exact,E_N_mean,E_N_sd
2.01731,-0.919877,0.00197666,0.919877,0.00197666,0.905386,-3.50108,0.0104359
2.02184,-0.90125,0.00403098,0.90125,0.00403098,0.903751,-3.46431,0.0158825
2.02638,-0.896471,0.00352298,0.896471,0.00352298,0.90208,-3.42804,0.0142437
2.03092,-0.905392,0.00154527,0.905392,0.00154527,0.900373,-3.43843,0.00814151
2.03546,-0.9075,0.00255671,0.9075,0.00255671,0.898628,-3.45216,0.0101201
2.04,-0.911225,0.00231165,0.911225,0.00231165,0.896845,-3.47814,0.0111267
2.04454,-0.904853,0.00240089,0.904853,0.00240089,0.89502,-3.43667,0.00982261
2.04907,-0.84125,0.00314654,0.84125,0.00314654,0.893154,-3.31373,0.0134207
2.05361,-0.903603,0.00277587,0.903603,0.00277587,0.891244,-3.43971,0.0111473
2.05815,-0.912353,0.0017607,0.912353,0.0017607,0.889288,-3.46049,0.00914615
2.06269,-0.900931,0.00158534,0.900931,0.00158534,0.887285,-3.42843,0.00750358
2.06723,-0.889216,0.00279595,0.889216,0.00279595,0.885233,-3.38441,0.0121427
2.07177,-0.882574,0.00203716,0.882574,0.00203716,0.88313,-3.36775,0.00899489
2.0763,-0.89777,0.00238467,0.89777,0.00238467,0.880974,-3.42902,0.0113077
2.08084,-0.88201,0.00302564,0.88201,0.00302564,0.878761,-3.36618,0.0121539
2.08538,-0.883701,0.0039278,0.883701,0.0039278,0.876491,-3.36461,0.0153679
2.08992,-0.887745,0.00226629,0.887745,0.00226629,0.874159,-3.3651,0.0101687
2.09446,-0.882672,0.00336213,0.882672,0.00336213,0.871764,-3.33657,0.0138773
2.099,-0.898431,0.00308098,0.898431,0.00308098,0.869302,-3.40284,0.0137728
2.10353,-0.858088,0.00367913,0.858088,0.00367913,0.866769,-3.2951,0.0138589
2.10807,-0.890784,0.00208871,0.890784,0.00208871,0.864162,-3.3751,0.0104932
2.11261,-0.866348,0.00408981,0.866348,0.00408981,0.861478,-3.29902,0.0138153
2.11715,-0.868824,0.00211189,0.868824,0.00211189,0.858711,-3.32235,0.00972903
2.12169,-0.848922,0.0052535,0.848922,0.0052535,0.855858,-3.28725,0.0153606
2.12623,-0.876985,0.00300921,0.876985,0.00300921,0.852913,-3.32059,0.0135492
2.13077,-0.878725,0.00390881,0.878725,0.00390881,0.84987,-3.33343,0.0172112
2.1353,-0.815,0.0052669,0.815,0.0052669,0.846725,-3.18667,0.0144749
2.13984,-0.858015,0.00324664,0.858015,0.00324664,0.84347,-3.26441,0.0126674
2.14438,-0.864289,0.00353211,0.864289,0.00353211,0.840097,-3.26735,0.0141984
2.14892,-0.862794,0.00412646,0.862794,0.00412646,0.8366,-3.28314,0.0105375
2.15346,-0.847108,0.00287729,0.847108,0.00287729,0.832968,-3.22657,0.0107516
2.158,-0.847598,0.00469222,0.847598,0.00469222,0.829193,-3.24039,0.0151999
2.16253,-0.819167,0.00516014,0.819167,0.00516014,0.825262,-3.15029,0.0142948
2.16707,-0.821667,0.00301948,0.821667,0.00301948,0.821164,-3.19176,0.0126404
2.17161,-0.837794,0.00286921,0.837794,0.00286921,0.816884,-3.15971,0.0103084
2.17615,-0.864461,0.00421151,0.864461,0.00421151,0.812406,-3.24922,0.01219
2.18069,-0.86527,0.00341445,0.86527,0.00341445,0.807712,-3.26696,0.0140043
2.18523,-0.800098,0.00893885,0.800098,0.00893885,0.802781,-3.15127,0.0230468
2.18976,-0.846029,0.00283702,0.846029,0.00283702,0.797588,-3.21892,0.0115583
2.1943,-0.815931,0.00233889,0.815931,0.00233889,0.792104,-3.09206,0.012282
2.19884,-0.833627,0.00492409,0.833627,0.00492409,0.786296,-3.15696,0.0173296
2.20338,-0.828456,0.00363797,0.828456,0.00363797,0.780123,-3.14108,0.0122549
2.20792,-0.77924,0.00614441,0.77924,0.00614441,0.773538,-3.06696,0.0177051
2.21246,-0.803088,0.00331687,0.803088,0.00331687,0.76648,-3.08176,0.0134746
2.21699,-0.291446,0.00819226,0.291446,0.00819226,0.758878,-2.75451,0.0118869
2.22153,-0.81777,0.00409392,0.81777,0.00409392,0.750638,-3.12392,0.0110802
2.22607,-0.790294,0.00506533,0.790294,0.00506533,0.741642,-3.02971,0.0181197
2.23061,-0.732941,0.00516324,0.732941,0.00516324,0.731734,-2.97265,0.0139089
2.23515,-0.673652,0.00699587,0.673652,0.00699587,0.720702,-2.86676,0.0135609
2.23969,-0.745098,0.00667559,0.745098,0.00667559,0.708245,-2.98275,0.0165993
2.24422,-0.759681,0.010259,0.759681,0.010259,0.693923,-2.98275,0.0173529
2.24876,-0.433824,0.00497967,0.433824,0.00497967,0.67704,-2.74402,0.0133688
2.2533,-0.776618,0.00491886,0.776618,0.00491886,0.656399,-3.01363,0.0132021
2.25784,-0.540025,0.0116876,0.540025,0.0116876,0.629648,-2.78324,0.0168342
2.26238,-0.697083,0.00911048,0.697083,0.00911048,0.590967,-2.94775,0.0191896
2.26692,-0.675858,0.00577196,0.675858,0.00577196,0.51537,-2.8598,0.0145191
2.27145,-0.691912,0.0103463,0.691912,0.0103463,0,-2.87127,0.0176501
2.27599,0.104804,0.00524374,0.104804,0.00524374,0,-2.63794,0.0122131
